session_id,session_duration,pages_visited,avg_time_per_page,mouse_distance_avg,mouse_avg_speed,mouse_max_speed,mouse_idle_time,mouse_sharp_turns,mouse_straight_movements,avg_scroll_depth,avg_scroll_speed,total_scrolls,total_clicks,avg_time_between_clicks,avg_typing_speed,avg_shortcut_use,label
117d30a1-a5e6-4735-9bda-3538a25257a3,3,1,3.0,1259.7099609375,1148.199951171875,4641.47021484375,0,101.0,8.0,1870.0,1763.719970703125,97,0,,0.0,0.0,0
118909ec-20d4-471b-a8df-01c443611b22,30,1,30.0,1092.550048828125,646.6160278320312,6265.47021484375,0,110.0,8.0,6269.0,241.1060028076172,404,0,,0.0,0.0,0
11e80c54-4008-471e-9df6-1787f1a25508,3,1,2.0,1327.280029296875,777.239013671875,3889.72998046875,0,154.0,11.0,2310.0,2094.889892578125,93,0,,0.0,0.0,0
12859c11-f5e3-4611-805c-233a556113b6,8,2,7.5,3596.765014648437,1004.9729919433594,5622.919921875,0,340.5,24.5,1938.0,1009.5499877929688,1170,10,1308.0,486.3999938964844,1.0,0
12c170a8-e7ad-4d3a-9ec5-6ee65e1e03bc,3,1,3.0,1336.469970703125,718.4349975585938,3408.409912109375,0,165.0,21.0,2310.0,2415.1298828125,83,0,,0.0,0.0,0
131c10f5-2989-4319-b8cb-61ebe63a57eb,17,1,16.0,2387.260009765625,737.5040283203125,5068.66015625,0,262.0,47.0,6802.580078125,451.8479919433594,335,0,,0.0,0.0,0
1329ab39-6df5-4451-8e5e-4510b5754b28,2,36,722.63179916318,62232.07267116403,1036.7133566884315,7763.47998046875,0,3649.053,338.7476,5362.845188284519,23.68152596727741,319134,717,28972.298091042583,0.0,0.0,0
137a1868-7971-4e20-a0b7-aa97f5346a2a,3,1,2.0,490.5889892578125,3516.030029296875,7926.419921875,0,16.0,0.0,4725.5,3752.199951171875,144,0,,0.0,0.0,0
14340a7d-5dc4-4d5a-aa47-6d6d8457d952,7,1,7.0,0.0,0.0,0.0,0,0.0,0.0,65099.0,10493.900390625,677,0,,0.0,0.0,0
146bdbb0-e1d7-4f6d-8504-e8374c19ffe1,3,7,28.714285714285715,8057.925041852679,1012.0673182896204,5120.840066964286,0,467.2857,42.4286,1860.571428571429,170.457082257952,2819,35,4544.785714285715,0.0,0.0,0
148baa8b-dd44-45ec-962b-6c17fcd21d46,18,1,18.0,1336.5400390625,604.2059936523438,3448.18994140625,0,188.0,34.0,3300.0,251.11700439453125,175,0,,0.0,0.0,0
14c51ade-75f4-49e7-b2e3-25b871023c06,30,1,30.0,1680.3699951171875,547.6820068359375,3627.739990234375,0,250.0,53.0,6050.0,204.18800354003903,350,0,,0.0,0.0,0
14d60533-8551-4063-98d7-75faf5057d71,2,1,1.0,1330.469970703125,1141.469970703125,3583.22998046875,0,112.0,4.0,2200.0,3214.389892578125,55,0,,0.0,0.0,0
153cb98b-872f-494d-bfed-8548b8fc43ea,5,3,14.833333333333334,4019.721557617188,689.8569844563802,4627.355102539063,0,442.3333,56.8333,5353.333333333333,691.6050109863281,1222,6,7487.0,0.0,0.0,0
156b203c-889d-45a8-8874-64682ce38087,1,41,268.6368767638758,60585.14046778998,1020.3708659160396,7867.922151983626,0,3557.9878,286.5795,7738.882061015404,53.73900496230749,763224,1063,7783.36301369863,0.0,0.0,0
15799484-d4dc-4378-9012-058e628608cb,13,1,12.0,1260.0799560546875,557.7020263671875,4600.0498046875,0,169.0,56.0,7416.75,610.6580200195312,458,0,,0.0,0.0,0
15e2dee2-5f69-42f6-a8d5-8553dbe8ed4b,66,1,65.0,1250.8599853515625,518.4439697265625,3826.47998046875,0,193.0,54.0,7800.830078125,141.01400756835938,568,0,,0.0,0.0,0
16bb598e-da15-44eb-bb76-b682c01d1366,3,4,23.1,5176.243017578125,713.5014038085938,5851.977880859375,0,450.3,38.3,2783.0,337.643701171875,1747,10,9854.333333333334,0.0,0.0,0
17460f03-4458-4275-8b95-535348cf03bf,4,1,4.0,2469.14990234375,1010.739990234375,4641.47021484375,0,230.0,14.0,660.0,553.698974609375,34,0,,0.0,0.0,0
178a4304-9325-434f-933b-49b61cc05195,2,1,2.0,1108.5,1309.1700439453125,4252.81005859375,0,81.0,3.0,1540.0,1221.739990234375,61,0,,0.0,0.0,0
178cca51-ba48-4170-bdd5-a8d11619602e,3,1,3.0,1142.5699462890625,865.0269775390625,2810.909912109375,0,124.0,7.0,1938.0,1594.47998046875,88,0,,0.0,0.0,0
181dbd80-3c15-4ce1-9fe0-25f55c75f128,2,1,2.0,593.1110229492188,5070.77001953125,12905.900390625,0,7.0,0.0,614.0,1055.2099609375,34,0,,0.0,0.0,0
189eccdb-8400-414e-9ee1-330a73bd152a,3,5,28.066666666666663,9200.411433919273,1157.622001139323,5974.326643880208,0,518.2667,54.0,9914.666666666666,535.3678812662761,3089,15,9296.1,0.0,0.0,0
18b4eab2-5876-46f4-8d20-913737128f9e,1,1,1.0,206.86700439453125,752.7069702148438,1503.3299560546875,0,26.0,1.0,330.0,2742.360107421875,12,1,,0.0,0.0,0
18c2121b-b091-4218-9b33-cda01e2e5cbb,12,1,11.0,4402.31005859375,1782.9100341796875,6581.8701171875,0,234.0,14.0,3630.0,705.0869750976562,171,0,,0.0,0.0,0
18d8bf44-ab7b-47f3-96f5-01d70f59fcb6,5,2,12.0,1756.8560689290364,719.059326171875,4211.3967692057295,0,153.0,20.6667,2126.6666666666665,444.2323201497396,394,3,11660.0,0.0,0.0,0
18d922d2-a088-4676-9b31-b4d259be6562,59,1,58.0,904.9539794921876,1335.1500244140625,5356.81982421875,0,34.0,4.0,6781.0,136.7830047607422,494,0,,0.0,0.0,0
19bfcd6f-7d29-4bb1-a6ea-d5a094cd390b,3,1,2.0,1128.719970703125,895.8889770507812,2831.9599609375,0,115.0,10.0,2200.0,1999.510009765625,98,0,,0.0,0.0,0
1a0136d9-e8b2-4a9a-8cbd-02c6a7221c48,3,1,3.0,2223.159912109375,928.947021484375,4850.85986328125,0,231.0,8.0,550.0,1676.1500244140625,41,0,,0.0,0.0,0
1a2a3f92-b327-425c-80a1-a94c5d98ad96,135,1,134.0,6380.669921875,795.4669799804688,5592.10009765625,0,634.0,68.0,7480.0,56.0171012878418,449,1,,0.0,0.0,0
1aa7303f-dd6e-4f45-8a36-b2d14bd7ce6f,3,1,3.0,1096.8900146484375,1284.06005859375,3361.550048828125,0,79.0,6.0,220.0,503.6400146484375,37,0,,0.0,0.0,0
1b18b661-4704-49bf-a894-c25a38ed5911,2,1,1.0,928.5560302734376,853.9019775390625,3857.010009765625,0,93.0,15.0,1540.0,1172.8299560546875,81,0,,0.0,0.0,0
1b2009ec-efe4-4538-b103-5bc7b6dbbfd8,4,15,115.53472222222224,20884.57349904378,985.2614428202312,6789.680538601346,0,1169.3889,148.75,12155.0,137.92793067296347,47708,144,9396.798449612405,0.0,0.0,0
1b224b7a-c8bb-4067-91e2-962d4311c615,4,1,3.0,1373.3699951171875,1836.2099609375,4346.1298828125,0,73.0,1.0,550.0,4568.06005859375,13,0,,0.0,0.0,0
1b87d846-a5df-480e-9002-495832e71a0a,6,1,6.0,988.1849975585938,1240.699951171875,3267.8798828125,0,71.0,8.0,7040.0,1341.5400390625,190,0,,0.0,0.0,0
1bf5a8ed-3171-4096-b8e9-6bc59c1d626f,4,1,3.0,1553.8499755859375,1159.739990234375,3422.8701171875,0,123.0,9.0,1430.0,885.8209838867188,90,0,,0.0,0.0,0
1c207365-8c9d-4b59-bc39-0fe9c7ede7c2,1,1,1.0,422.427001953125,1525.469970703125,4034.570068359375,0,40.0,5.0,600.0,3187.22998046875,32,0,,0.0,0.0,0
1c6084a8-6279-40d8-862c-d1d6dd2aa00c,7,1,7.0,3689.409912109375,918.6069946289062,4808.68994140625,0,350.0,37.0,1210.0,533.22802734375,404,4,1337.3333333333333,205.0,1.0,0
1cbf0ed9-138a-48be-ad63-b3a5849a16a1,40,1,40.0,1525.2900390625,785.4310302734375,5412.9501953125,0,158.0,37.0,6572.5,240.3179931640625,622,0,,0.0,0.0,0
1ce34193-a7d5-43cd-8bad-d063edc31baa,3,1,3.0,1111.1199951171875,1948.5799560546875,7209.39013671875,0,52.0,4.0,2200.0,1750.760009765625,81,0,,0.0,0.0,0
1d1562f6-a8fd-49b1-bbe2-959d67343161,6,2,7.5,4264.6800537109375,1240.739990234375,5955.60009765625,0,258.5,10.5,14077.2001953125,2973.3400268554688,303,2,,0.0,0.0,0
1eac9df4-1ffb-411a-b79a-7a7f9324cfc0,2,10,30.294117647058822,11997.667303197524,877.257152781767,5261.8025656307445,0,699.9412,54.3529,2568.823529411765,122.88167291529038,10795,68,3690.293103448276,0.0,0.0,0
1f71be3f-8845-46f5-87c7-e155d5417a61,2,4,17.307692307692307,4532.130587064303,831.0105403019832,4054.733116736779,0,312.2308,30.0,3486.153846153846,509.6686800443209,1380,13,5074.333333333333,0.0,0.0,0
1f937a19-7c18-4dcb-bd50-8d937160bb59,21,1,20.0,804.5889892578125,3950.93994140625,6209.8701171875,0,14.0,0.0,3732.0,192.07400512695312,241,0,,0.0,0.0,0
1f94a551-728f-40f1-9e60-9b14ef6e7cb7,2,1,2.0,1185.3699951171875,1135.5899658203125,5467.06982421875,0,92.0,12.0,2310.0,2300.219970703125,82,0,,0.0,0.0,0
2012281b-3e9b-488d-9afb-f7c6b59989d3,3,1,2.0,1227.72998046875,1340.9100341796875,7318.169921875,0,85.0,5.0,1210.0,1120.56005859375,68,0,,0.0,0.0,0
202b58c5-a140-4a21-b2e5-83213a1659bf,12,1,11.0,2852.3798828125,1401.0699462890625,5103.919921875,0,182.0,19.0,4620.0,493.5069885253906,248,0,,0.0,0.0,0
20d58d28-49f8-4e5a-8ec3-608e6ab76859,4,5,24.714285714285715,5685.02027784075,726.6797136579241,5146.835390363421,0,371.0714,42.4286,6867.142857142857,486.134288242885,3138,14,8363.222222222223,0.0,0.0,0
20e17663-4bdf-4b4f-849d-8e44b738702d,4,1,3.0,1670.1600341796875,830.6069946289062,4006.169921875,0,176.0,26.0,1210.0,843.4739990234375,130,2,473.0,196.0,1.0,0
20ed6090-5875-4baf-b777-0097829c03f2,6,1,5.0,883.7540283203125,658.35400390625,3982.989990234375,0,65.0,11.0,7826.5,3818.510009765625,216,0,,0.0,0.0,0
21190705-df41-4357-8b58-2ac85d774b53,12,1,11.0,2152.31005859375,844.2529907226562,10150.099609375,0,268.0,35.0,7165.5,1865.68994140625,654,2,974.0,0.0,0.0,0
21251de5-e679-4d72-b761-851c4b26da45,11,1,11.0,949.864990234375,645.7860107421875,3627.739990234375,0,126.0,19.0,4070.0,403.7879943847656,247,0,,0.0,0.0,0
213444c6-f08e-43dd-9154-b610670731cf,57,1,56.0,5150.14013671875,925.3759765625,9282.9296875,0,461.0,102.0,6828.25,141.53399658203125,522,0,,0.0,0.0,0
21642bef-6c47-49f0-a42d-ad9673af53c4,4,1,4.0,912.791015625,592.14599609375,2777.780029296875,0,130.0,24.0,2310.0,1387.6700439453125,146,0,,0.0,0.0,0
216f8b8d-c18a-47ff-8d5b-cac1640342ce,27,1,26.0,918.7730102539062,3020.02001953125,8044.8701171875,0,15.0,0.0,6587.0,293.3089904785156,557,0,,0.0,0.0,0
2194ce36-c2a4-4506-8a9b-f38786d07983,11,1,10.0,987.6409912109376,1250.260009765625,3969.889892578125,0,75.0,4.0,4620.0,523.0830078125,231,0,,0.0,0.0,0
21c2a1fe-3e3a-4035-98d4-e4fa5f1e4501,57,1,57.0,6290.509765625,1042.81005859375,6629.52978515625,0,409.0,88.0,4840.0,101.6959991455078,405,0,,0.0,0.0,0
21cb63f2-3cf2-4720-b712-793d3084b6b2,2,1,2.0,1006.8800048828124,1511.510009765625,4621.47021484375,0,58.0,8.0,660.0,1100.31005859375,61,0,,0.0,0.0,0
21eb426a-6389-4075-a597-a42a3d7b0199,7,1,7.0,1923.030029296875,879.3350219726562,3680.110107421875,0,194.0,16.0,1980.0,388.9599914550781,260,0,,0.0,0.0,0
2201da58-7cda-443c-a37d-d1e6aa237be6,19,1,18.0,1828.8399658203125,691.8070068359375,4980.2099609375,0,233.0,34.0,6751.25,452.7319946289063,366,0,,0.0,0.0,0
22158761-9c1d-4e3c-9036-293ef2392d53,3,1,2.0,1593.550048828125,1097.8399658203125,5800.169921875,0,132.0,14.0,880.0,403.0140075683594,124,2,390.0,176.33299255371094,1.0,0
22376a63-acdf-4707-83c4-a83739a981ee,2,1,2.0,560.2540283203125,2989.219970703125,9762.8095703125,0,13.0,0.0,945.0,1059.7900390625,26,0,,0.0,0.0,0
231a42be-06b3-48bb-a1d8-536bfc565787,2,1,2.0,869.4819946289062,1449.52001953125,4720.169921875,0,52.0,7.0,1650.0,2775.0,54,1,,0.0,0.0,0
23242684-b37f-4bdb-8ff8-1a5c96819cc5,4,1,4.0,1247.1500244140625,1257.3900146484375,8343.8603515625,0,82.0,16.0,5170.0,2813.580078125,150,0,,0.0,0.0,0
23ae83aa-308a-473e-905d-66a02c4d1d31,22,1,22.0,595.2269897460938,2669.320068359375,7336.22998046875,0,14.0,0.0,7395.0,512.1389770507812,751,0,,0.0,0.0,0
23f2de6f-b111-4999-9e7b-d5668bb7ed57,2,1,1.0,982.02001953125,1749.3399658203125,5435.3701171875,0,52.0,4.0,440.0,2915.0,16,1,,0.0,0.0,0
24361930-23cb-4b2a-affa-9d54f21b0ef7,1,1,1.0,78.16470336914062,1020.280029296875,2100.969970703125,0,4.0,0.0,563.0,3822.699951171875,10,0,,258.0,0.0,0
2489b9f5-f02a-4d35-acc1-e153359ffa76,2,1,1.0,1582.56005859375,1419.3699951171875,3962.320068359375,0,102.0,4.0,0.0,0.0,0,3,720.5,173.33299255371094,1.0,0
256e15dc-3213-47a7-91b4-d14214a39a97,171,1,171.0,551.197998046875,785.552001953125,4297.97998046875,0,42.0,0.0,5944.0,38.832801818847656,487,0,,0.0,0.0,0
25ad4568-eefd-4743-ae18-d4f02e1b27f6,1,53,534.2931456548348,73625.08226679938,1005.5231014704616,6730.945161144766,0,3984.2821,346.0447,9405.067319461445,23.91563601359597,1240214,1634,13099.219481340924,0.0,0.0,0
25b79ea8-25d4-49e5-8f00-934ce628657f,1,5,33.857142857142854,4663.887486049107,786.9765036446707,5512.034014020647,0,301.3571,20.5714,1414.2857142857142,141.76518195016044,1180,14,13747.111111111111,0.0,0.0,0
25ed0a9b-2bca-408b-ad23-ecf8dfa09cb7,1,12,72.45679012345678,15299.245048240378,932.2609524197048,5709.178703402296,0,844.8272,53.6173,2673.9506172839506,82.44325272830916,14890,81,8795.04347826087,0.0,0.0,0
25fd5123-049b-441a-b3d3-7c118d955673,4,8,28.944444444444443,12508.00782140096,891.9867290920681,7450.975926717122,0,842.3056,64.6944,3470.270833333333,459.8998328314887,13284,36,5601.535714285715,0.0,0.0,0
261552b6-5888-4a58-b8fc-e65ad5128293,27,1,26.0,1045.969970703125,2422.169921875,12126.400390625,0,23.0,1.0,8189.0,450.6969909667969,572,0,,0.0,0.0,0
26205afd-b72c-45c0-b753-03d4e5fa4ae1,1,14,495.84615384615387,24046.30210406964,934.6050150944636,6869.749150202824,0,1613.3942,155.8654,3014.423076923077,3.4139507688008823,13416,104,60307.28888888889,0.0,0.0,0
2643a744-03a4-47d3-b11b-08cb78f23c5a,7,1,7.0,1160.260009765625,661.47900390625,4919.35009765625,0,144.0,32.0,4180.0,1424.9300537109375,258,0,,0.0,0.0,0
26b287fa-3041-4c4f-87d0-b8020c07c05c,6,1,6.0,483.9020080566406,1095.6700439453125,2844.2900390625,0,38.0,5.0,3410.0,708.1690063476562,260,0,,0.0,0.0,0
26db001b-e811-4e5f-9533-111bc03e8904,34,1,33.0,4559.47021484375,1088.4100341796875,4327.6298828125,0,341.0,57.0,3410.0,145.17300415039062,275,0,,0.0,0.0,0
272fa9c7-b207-48fe-86bf-d8f2b9d48873,8,1,7.0,2268.969970703125,1088.25,5186.52001953125,0,183.0,24.0,7150.0,1234.9300537109375,266,0,,0.0,0.0,0
273911f3-2ddb-4ed4-b274-8778dad6e955,7,1,7.0,1207.989990234375,562.4340209960938,4429.4501953125,0,177.0,36.0,2860.0,476.75201416015625,182,0,,0.0,0.0,0
275991c7-b81a-4016-be3e-d6d22e5eeece,26,1,26.0,1909.6400146484373,726.1959838867188,5973.18994140625,0,230.0,40.0,5720.0,254.6230010986328,450,0,,0.0,0.0,0
2795934f-d333-45ae-8c25-5905537a0c60,5,1,5.0,1327.6800537109375,874.1190185546875,4524.27978515625,0,139.0,12.0,4620.0,1385.2099609375,162,0,,0.0,0.0,0
280b1a64-095c-43b4-b795-123c9b9c4e5f,3,1,3.0,535.8200073242188,1046.06005859375,2446.969970703125,0,48.0,4.0,660.0,5983.330078125,12,0,,0.0,0.0,0
28713f23-729e-4317-bab8-124c39e92b92,7,1,6.0,1191.2900390625,700.1110229492188,6800.740234375,0,141.0,27.0,4950.0,1457.1800537109375,197,0,,0.0,0.0,0
28e50418-a5b1-42d7-addd-dfebedc41f7a,1,1,0.0,296.18701171875,578.3040161132812,1901.9200439453125,0,49.0,1.0,0.0,0.0,0,1,,0.0,0.0,0
29159f87-014e-4a34-b93a-d61f4678b81d,1,1,1.0,612.9019775390625,1236.760009765625,3114.47998046875,0,41.0,8.0,2086.330078125,2795.1298828125,48,0,,0.0,0.0,0
299875a0-8ff5-489c-805e-d33612944394,1,6,28.952380952380956,7811.603817894345,925.3859398251489,4821.632859002976,0,480.0476,45.7619,2121.428571428572,475.11180914016,2090,21,8456.0,0.0,0.0,0
29d6e700-8797-45aa-811e-22204884e278,22,1,21.0,8425.4501953125,1172.6600341796875,6378.8701171875,0,597.0,38.0,6649.5,656.1439819335938,728,2,354.0,198.0,1.0,0
2a39c16b-5824-438f-ba82-42baca2deae8,3,1,3.0,872.125,1211.0999755859375,3330.169921875,0,70.0,1.0,3740.0,1689.43994140625,109,0,,0.0,0.0,0
2a466677-253a-43f5-a08d-af73b552922c,10,1,10.0,588.0980224609375,1381.5400390625,3551.06005859375,0,41.0,2.0,6930.0,966.9869995117188,413,0,,0.0,0.0,0
2a5b6ea6-c7e1-4cb7-a521-9a8a50cbade0,7,1,6.0,1754.739990234375,954.6389770507812,4810.41015625,0,174.0,12.0,3630.0,691.4739990234375,72,0,,0.0,0.0,0
2ab87915-f728-420a-a0e6-68ceb64cd025,3,1,2.0,1086.719970703125,812.239013671875,3550.340087890625,0,124.0,9.0,2200.0,1679.27001953125,50,1,,0.0,0.0,0
2ad05105-764f-4ed2-8ccb-9c0b70c30a3d,3,1,3.0,998.5130004882812,740.5960083007812,3693.5,0,123.0,10.0,1980.0,1713.02001953125,97,0,,0.0,0.0,0
2ad1dbe5-210f-452b-8b6f-687e046e32cd,4,1,4.0,2020.780029296875,2040.780029296875,4993.0,0,73.0,2.0,0.0,0.0,0,0,,188.0,1.0,0
2b958778-920a-4e0c-9616-379b107af033,9,1,8.0,3425.860107421875,930.0490112304688,3725.1201171875,0,345.0,33.0,1980.0,382.52099609375,1026,6,737.8,522.6669921875,1.0,0
2c1d8a03-7738-412a-8af8-f0c2e7401c46,2,1,1.0,640.1710205078125,1211.1700439453125,3460.5400390625,0,46.0,6.0,550.0,943.5339965820312,43,0,,0.0,0.0,0
2c266b50-8a3a-47da-9ff1-20b79d760ae3,11,1,11.0,740.9769897460938,976.9400024414062,2320.070068359375,0,66.0,10.0,990.0,2025.1099853515625,35,0,,0.0,0.0,0
2c4bae51-5bf8-4c43-bd5c-f9d01c8c22f3,4,1,3.0,2671.56005859375,1370.9200439453125,13009.599609375,0,199.0,6.0,918.0,997.281005859375,54,1,,0.0,0.0,0
2c65623a-1fc5-48e0-a94a-8818b9404c6b,34,26,184.4904306220096,42477.49038272839,1051.3256031383169,6966.594929818331,0,2439.9856,175.4115,14691.63923258074,118.209234903874,277522,418,7544.63775510204,0.0,0.0,0
2ca8ca17-2bb2-4ccf-af1e-1df81f1d86e8,48,1,48.0,5393.81982421875,603.7000122070312,7807.08984375,0,755.0,97.0,7622.080078125,161.6959991455078,418,0,,0.0,0.0,0
2cbed2b4-0fd6-4627-85fc-0ef2a8c92547,3,1,2.0,1232.8699951171875,1349.72998046875,3269.56005859375,0,83.0,10.0,1870.0,2308.93994140625,89,0,,0.0,0.0,0
2cc132ed-7599-436d-9dfd-6a5be7e907e9,8,1,7.0,775.8079833984375,2151.760009765625,3807.889892578125,0,34.0,1.0,4620.0,799.5640258789062,267,0,,0.0,0.0,0
2cda164c-03cb-4610-bc39-6d228263c9fa,24,1,23.0,1793.9100341796875,507.6440124511719,3676.9599609375,0,313.0,40.0,4950.0,546.2949829101562,356,0,,0.0,0.0,0
2d2b4a10-bcc9-4f11-8af6-2b3b3afeee64,6,1,6.0,119.9209976196289,189.1499938964844,189.1499938964844,0,0.0,0.0,41336.19921875,21376.099609375,227,1,,0.0,0.0,0
2d69ca5b-8a1d-4ece-85a4-a34cc2786b63,31,1,31.0,2367.0,1676.050048828125,14637.2998046875,0,137.0,4.0,1540.0,2484.919921875,32,0,,0.0,0.0,0
2d6b0f7a-0137-443e-98c5-d8295b8d87da,47,1,46.0,1211.280029296875,294.3330078125,3233.72998046875,0,171.0,58.0,8265.0,213.64300537109372,582,0,,0.0,0.0,0
2e072be1-3e4b-4514-a0eb-b04979478dcd,16,1,15.0,1427.1300048828125,528.4819946289062,3850.610107421875,0,200.0,74.0,7980.5,698.3519897460938,462,0,,171.76199340820312,1.0,0
2e1d2290-9621-414a-826d-e2b7f71967b7,1,1,0.0,1030.22998046875,2342.340087890625,6661.080078125,0,43.0,0.0,0.0,0.0,0,0,,0.0,0.0,0
2e24d18a-0a92-47d0-bbef-2d57c069afa2,40,1,40.0,2394.02001953125,1083.8900146484375,5903.39013671875,0,191.0,16.0,2310.0,126.86100006103516,128,0,,0.0,0.0,0
2ef110ee-7001-4307-b2fd-f7caed2bf91e,13,1,13.0,4433.89013671875,2309.260009765625,26818.30078125,0,169.0,39.0,6503.5,2461.199951171875,140,0,,0.0,0.0,0
2f9004d3-609b-4fb1-b577-38077fc3ceee,9,1,8.0,1600.0699462890625,1166.489990234375,6670.830078125,0,121.0,17.0,1650.0,212.3470001220703,85,0,,0.0,0.0,0
2fb15b93-e46d-4ea6-b777-c14df6f4e8b1,1,1,1.0,347.0920104980469,781.4819946289062,2375.280029296875,0,43.0,2.0,1100.0,3058.9599609375,23,0,,0.0,0.0,0
3012e4db-f5b5-463f-beca-07799d287652,8,1,7.0,3476.56005859375,849.56298828125,6946.22021484375,0,336.0,22.0,2640.0,473.8940124511719,66,0,,0.0,0.0,0
303f4127-ba72-4afc-82af-84624fa6e305,7512,1,7512.0,4646.3798828125,609.7369995117188,8181.9599609375,0,876.0,128.0,4100.0,0.6122900247573853,383,0,,0.0,0.0,0
3043ba7a-6013-47e5-8878-68fd59242fb0,2,5,72.5925925925926,6462.159643667716,891.2123752170139,11329.164478443286,0,469.2593,140.037,9599.888888888889,612.1806640625,8562,27,10979.863636363636,0.0,0.0,0
3046b999-038a-4f5f-9a93-f5998a84a2dc,3,1,2.0,1145.1500244140625,1178.800048828125,5088.10986328125,0,92.0,4.0,1100.0,1428.9000244140625,81,0,,0.0,0.0,0
308f3e9c-c23c-4ec6-afef-ab610e710ded,2,1,1.0,1012.47998046875,1221.02001953125,5375.990234375,0,80.0,2.0,1870.0,2749.14990234375,51,0,,0.0,0.0,0
30a3f758-d7b6-4f8f-a670-1febb278fbfc,11,1,10.0,1162.6300048828125,764.426025390625,4215.4501953125,0,129.0,20.0,4950.0,549.4710083007812,451,1,,0.0,0.0,0
30bead7f-cae3-4499-b4ca-8de6800ec753,18,1,18.0,577.1959838867188,1184.1099853515625,5905.93017578125,0,24.0,4.0,4211.0,450.70599365234375,260,0,,0.0,0.0,0
3127824f-6044-4b4c-b03c-6360ea7e7655,3,1,3.0,758.5020141601562,1400.5699462890625,4079.4599609375,0,51.0,3.0,1980.0,1548.43994140625,114,0,,0.0,0.0,0
314b5d4b-3512-4dab-80bc-aafe7dd68c93,2,1,1.0,1152.199951171875,1018.25,5011.990234375,0,108.0,5.0,990.0,2474.31005859375,23,0,,0.0,0.0,0
317af3e8-066b-4ad0-a81a-175e2237aa24,29,1,29.0,2467.050048828125,644.6610107421875,8092.830078125,0,315.0,69.0,6751.25,337.47100830078125,356,0,,0.0,0.0,0
319bfa2e-db67-4402-833a-32f134a2cc80,9,1,9.0,1544.8699951171875,928.2739868164062,5471.58984375,0,142.0,23.0,5500.0,767.5819702148438,328,0,,192.0,1.0,0
31a09aa8-c900-4c05-baf8-8b3e74e907ea,2,1,2.0,1307.8699951171875,1015.47998046875,4604.080078125,0,120.0,10.0,220.0,1000.3800048828124,22,0,,191.66700744628903,1.0,0
31bf4c75-8c21-4a49-91bc-1aef78b38bf2,54,1,54.0,2226.5400390625,334.8030090332031,4807.39990234375,0,526.0,128.0,7590.0,144.46499633789062,514,0,,0.0,0.0,0
31e45bb4-36b2-4c3a-8ecf-8b1c464056f4,1,2,2.0,1942.6680145263672,1318.302001953125,5058.8599853515625,0,101.0,6.0,0.0,0.0,0,2,,0.0,0.0,0
321d884a-3615-4593-9b05-dc4fd6cbb8c2,40,1,39.0,753.6649780273438,1101.510009765625,6317.14013671875,0,42.0,4.0,7268.0,203.09100341796875,590,0,,0.0,0.0,0
324cd445-e230-4256-ac2f-d911aac8c644,5,2,7.0,1994.8980560302732,518.0790100097656,3522.910095214844,0,221.0,43.0,1595.0,522.6315002441406,245,2,,0.0,0.0,0
32f27800-31e9-4b60-b3aa-9e5a4a0a8f5e,2,1,1.0,1224.2900390625,1014.8699951171876,4111.10986328125,0,109.0,11.0,1320.0,1759.800048828125,38,0,,0.0,0.0,0
332a1c72-97a4-4e16-8a29-d43da03343a3,2,1,1.0,1571.3599853515625,1494.8199462890625,5903.39013671875,0,97.0,7.0,1320.0,1773.06005859375,48,0,,0.0,0.0,0
33496960-ee5b-4a5c-884e-218478b153ad,2,1,2.0,1267.1199951171875,1460.969970703125,5223.39990234375,0,80.0,6.0,2970.0,2106.580078125,59,0,,0.0,0.0,0
3423e77b-8f04-4ae1-a955-d7f67e149ade,3,1,2.0,1141.5999755859375,1110.8699951171875,2884.610107421875,0,95.0,7.0,1100.0,727.8699951171875,66,0,,0.0,0.0,0
34554283-7bdd-4784-93c7-2d8ab3fda41c,8,1,7.0,1134.9599609375,821.7620239257812,4085.510009765625,0,109.0,26.0,6270.0,1142.3699951171875,319,0,,0.0,0.0,0
3487d3af-fd29-47b5-ba70-36680d0e4fa8,1,1,0.0,1109.719970703125,1480.530029296875,4135.06982421875,0,74.0,1.0,0.0,0.0,0,0,,0.0,0.0,0
348d002c-513f-40c3-bf3f-16c7fdd33155,15,1,15.0,2763.35009765625,1472.6099853515625,5880.5,0,128.0,12.0,1980.0,160.0679931640625,133,0,,0.0,0.0,0
34c6440b-bf5e-4e4e-8968-4f08017f83c4,12,1,11.0,2687.31005859375,864.6309814453125,4135.06982421875,0,250.0,63.0,2750.0,500.0150146484375,147,0,,0.0,0.0,0
34e300af-d7f0-42bc-8252-ec84a623f5e4,4,1,3.0,1232.9000244140625,949.2260131835938,2941.820068359375,0,124.0,5.0,2750.0,1577.1600341796875,112,0,,0.0,0.0,0
34e6d570-7f0a-4fdd-ab83-21fef1199d0f,3,8,33.72093023255814,10237.5722400754,947.449779421784,6717.61545012718,0,639.814,43.8605,6807.209302325581,252.9768144474473,10791,43,5456.6,0.0,0.0,0
34f14dfa-968f-4ad8-ad9b-28641fc48ec4,11,1,10.0,970.427001953125,1186.010009765625,4339.02978515625,0,76.0,4.0,4180.0,464.3710021972656,207,0,,0.0,0.0,0
350937f7-06ed-417e-af93-ec27b4d1f30f,2,1,1.0,1086.0999755859375,1298.0400390625,5039.35009765625,0,79.0,5.0,0.0,0.0,0,0,,0.0,0.0,0
